"ingredient_id","name","portion","quantity","unit"
"5ea2c7d68dee423f3a615ca6",Crème liquide,paquet(s),200.0,ml
"5af2be2cae08b5194415a1e4",Lait demi-écrémé,paquet(s),1000.0,ml
"5af2be0fae08b5194415a182",Lentilles,paquet(s),150.0,g
"5c876c76e3f3392ed3516c92","Lentilles, cuites",paquet(s),150.0,g
"64f199da71b62ce128332348",Marrons,paquet(s),100.0,g
"6405bfe1b9d07cd5d38d7c31",Mini carottes,paquet(s),100.0,g
"64073ba5df6297bb5beef0f1",Mini nems au poulet et sauce poisson,paquet(s),200.0,g
"5af2bdf4ae08b5194415a10e",Nouilles udon fraîches,paquet(s),150.0,g
"5c950d82c445fa28d02a8da2",Passata de tomates,paquet(s),500.0,g
"5c0109bfe3f33939791482f5",Pâte feuilletée,paquet(s),230.0,g
"5c700022e3f3396c2e00db14",Persil plat et coriandre,paquet(s),20.0,g
"5e8ddf96e1c4d4221762f1e5",Pilons et ailes de poulet marinés aux épices,paquet(s),200.0,g
"5af2be4dae08b5194415a261",Pois chiches,paquet(s),400.0,g
"6405bfcdb9d07cd5d38d7be7",Pois chiches,paquet(s),400.0,g
"64073c519c6d10cd16eab6c0",Pommes dauphine,paquet(s),250.0,g
"64073bc2df6297bb5beef128",Samossas bœuf,paquet(s),250.0,g
"64073bd4df6297bb5beef141",Samossas légumes et sauce aigre-douce,paquet(s),250.0,g
"5af2be45ae08b5194415a241",Tofu,paquet(s),200.0,g
"5b928b4dae08b55383267f82",Tofu peu épicé en dés,paquet(s),200.0,g
"5ca75c9ae3f33926060c1fc2",Tomates concassées,paquet(s),400.0,g
"5bdc60d1ae08b57bc5462dd2",Tomates concassées au basilic,paquet(s),400.0,g
"5c950d88c445fa28f67f6be3",Aiguillettes de poulet,pièce(s),150.0,g
"5af2bde3ae08b5194415a0cd",Amandes effilées,pièce(s),30.0,g
"5c264206c445fa3bd93ba752",Ananas,pièce(s),700.0,g
"5af2be9cae08b5194415a381",Anchois,pièce(s),50.0,g
"6405bfb6b9d07cd5d38d7ba5",Anis étoilé,pièce(s),2.0,g
"5af2bdfcae08b5194415a12f",Anis étoilé,pièce(s),2.0,g
"5af2be12ae08b5194415a18e",Aubergine,pièce(s),200.0,g
"6405bf8eb9d07cd5d38d7b13",Aubergine,pièce(s),200.0,g
"6405bf9fb9d07cd5d38d7b57",Avocat,pièce(s),150.0,g
"5af2be5aae08b5194415a28d",Avocat,pièce(s),150.0,g
"6495be683bcb0c05c0584177",Bagel,pièce(s),100.0,g
"6493fd38f855bec59c8fd365",Bagel,pièce(s),100.0,g
"64073ccfdf6297bb5beef1eb",Bagel,pièce(s),100.0,g
"6405bf33b0da1947779861a9",Bagel sésame-pavot,pièce(s),100.0,g
"5d19d7e4fca63a000f6a263a",Baguette,pièce(s),250.0,g
