"id","name","brand","kcal","fat","saturated_fat","carbohydrate","sugars","fiber","protein","sodium","unit_id"
"1f78e0ff-df76-4741-a0c8-7cc9a9887d20",Sirop d'érable,"",,0.06,0.007,67.1,62.6,0.0,0.04,0.015,1
"548a4555-ad40-4503-be27-7c6f6119b065",Sucre vanillé,"",,0.33,0.053,99.0,97.2,0.37,0.1,0.0094,1
"2ddb90e3-2913-45ee-9e5c-4a49536abed9",Caramel liquide ou nappage caramel,"",,0.0,0.0,81.0,61.0,0.0,0.0,0.013,1
"26e0e30b-4113-4f78-bbf1-7bdc634fedb0",Chocolat noir fourrage confiseur à la menthe,"",,16.0,11.0,70.5,69.0,4.0,2.9,0.0,1
"75d2aec2-5e66-47f8-a676-da2424fc7f77",Sucre allégé à l'aspartame,"",,0.0,0.0,98.7,98.7,0.0,0.81,0.0045,1
bbdf27af-cbc4-4875-9aa3-2cd9d7c37a82,Sirop d'agave,"",,0.5,0.25,78.1,70.2,0.0,0.5,0.018,1
e43c6033-fc23-4ebf-a453-3df665f40e05,"Chocolat noir à moins de 70% de cacao, à croquer, tablette","",,33.8,22.5,42.9,38.3,12.0,6.63,0.023,1
"2f0c6e83-d304-47a7-b598-2d31cf63dbdb","Chocolat au lait aux céréales croustillantes, tablette","",,26.6,16.7,60.6,50.8,2.59,7.15,0.52,1
"715abda9-dfa4-4432-b76a-9d5283bd981c","Chocolat blanc, tablette","",,34.2,21.3,57.1,56.0,1.0,6.16,0.22,1
"33ac22d0-d6c5-4f01-9976-bb715386d8e4","Chocolat au lait aux fruits secs (noisettes, amandes, raisins, praline), tablette","",,35.9,17.0,48.7,43.6,3.52,8.43,0.25,1
"1ac1289d-6cbb-4a76-871f-dffd0aedda26","Biscuit sec chocolaté, préemballé","",,26.9,14.2,61.7,34.3,2.71,6.43,0.5,1
"02773c04-0b11-44bb-9df8-536b25812ebf","Chocolat blanc aux fruits secs (noisettes, amandes, raisins, praliné) , tablette","",,39.1,21.8,48.0,45.1,2.43,7.64,0.29,1
"673e60a7-a208-4cee-9047-0fc3b78eaafb",Pâte à tartiner chocolat et noisette,"",,32.4,9.18,57.9,56.2,3.23,5.02,0.12,1
"1802648a-5beb-4da5-800c-eb25805060e8",Bouchée chocolat fourrage fruits à coques et/ou praliné,"",,34.7,13.6,51.5,46.2,2.1,9.1,0.34,1
"7a76a854-2b13-401e-b93b-4d10fbb458d8",Rocher chocolat fourré praliné,"",,35.3,15.5,51.4,49.2,3.88,6.53,0.14,1
a8373df1-dea4-486a-bb4d-f168fe69b04b,"Chocolat noir aux fruits (orange, framboise, poire), tablette","",,34.4,22.5,45.3,35.7,10.3,6.8,0.078,1
b3e9dab3-7838-4d0f-b7a8-946c8478e0fa,Chocolat au lait fourré,"",,45.0,32.5,45.5,44.5,2.3,4.8,0.25,1
"38fcd719-306b-4501-9735-7f6402f71fa1","Chocolat noir fourré praliné, tablette","",,34.8,16.9,52.4,48.8,5.07,6.38,0.039,1
"637ce3d5-c28c-43fd-9cff-09e5963d4a26","Chocolat au lait fourré au praliné, tablette","",,34.9,16.4,52.9,49.9,2.51,7.29,0.2,1
e6afe2d5-a896-4444-8b99-d6be7cae022a,"Chocolat noir à 40% de cacao minimum, à pâtisser, tablette","",,33.1,22.0,51.4,41.6,8.76,6.39,0.015,1
eda51402-2629-4c7e-991b-e6e8ae722ebc,Bonbon / bouchée au chocolat fourrage gaufrettes / biscuit,"",,29.4,17.8,55.1,42.9,4.92,6.5,0.32,1
"92a45257-2fc5-4793-b0ce-c6b382ebff4f",Barre goûter frais au lait et chocolat avec génoise,"",,34.2,19.7,39.0,33.3,4.3,6.68,0.13,1
"27dffd72-aa65-47c6-87f0-8278884c8ea3","Bonbons, tout type","",,6.32,3.79,86.5,64.4,0.63,1.75,0.15,1
b5aaec2c-f0dd-4ce7-a8f6-9d84e3c43d3c,Zeste d'orange confit,"",,0.2,0.02,82.7,82.7,1.1,0.2,0.068,1
"373f432e-6e31-44c7-a665-988648e8f214",Nougat ou touron,"",,25.2,1.61,62.5,58.0,0.7,7.88,0.0025,1
c99873e8-3592-4bf1-8108-72aba80940a6,Guimauve ou marshmallow,"",,1.42,0.067,78.7,65.6,0.23,3.67,0.092,1
"035400db-03f6-42b5-9d5a-719e54b0d138",Bonbon dur et sucette,"",,0.35,0.28,95.4,74.9,0.17,0.19,0.07,1
"94a737a1-2b16-43eb-8d24-ad59ee27e1ea",Bonbon gélifié,"",,0.25,0.15,80.2,68.1,0.5,6.28,0.051,1
"9fc19d85-080f-498b-bd15-75273a582837","Bonbon au caramel, mou","",,8.04,5.62,83.7,60.4,0.88,2.95,0.46,1
"71d2aa8c-81db-4501-8671-e0e074747e01","Guimauve ou marshmallow, enrobé de chocolat","",,10.3,6.2,66.2,56.3,0.6,4.65,0.1,1
fdfe561c-4e66-4912-a1c5-6d73fba1aedc,Bonbon dur au caramel,"",,6.0,4.14,72.5,72.5,0.0,1.21,1.12,1
"8e4d9725-84e5-461e-a7eb-b4c29c893408",Confiture de lait,"",,5.45,2.87,58.0,51.7,0.58,6.32,0.27,1
e9f603c4-db40-40b5-a90c-b1ead1a56592,Gelée de fruits divers (extra ou classique),"",,0.17,0.033,61.6,61.6,1.28,0.35,0.019,1
"71840697-2660-450f-b4c3-963c64d8a31e","Tartine craquante, extrudée et grillée, fourrée au chocolat","",,16.0,4.88,64.3,30.2,4.65,7.85,0.34,1
f42ad0fa-5f4f-4461-ab57-19b5a162812d,"Tartine craquante, extrudée et grillée, fourrée aux fruits","",,6.44,1.72,74.7,28.8,3.92,5.38,0.43,1
"78bf5114-651c-4668-8f97-249ce5671b12","Biscuit sec, sans précision","",,20.6,6.09,65.0,24.7,2.03,6.9,0.63,1
"84f92b80-f661-4b69-b8ae-72d4d04115ff",Biscuit sec nature,"",,15.1,6.81,70.0,23.6,2.81,6.77,0.84,1
a9d80519-bede-4f19-87ae-ab8c39141da6,Biscuit sec à teneur garantie en vitamines,"",,14.2,6.07,72.6,23.3,0.75,9.63,0.16,1
"4b3ab967-18a4-44c3-a847-389bfe1b9799",Biscuit sec à teneur garantie en vitamines et minéraux,"",,19.8,8.44,61.9,22.1,3.5,10.8,0.44,1
e7afc117-d156-4e1f-b17d-bcd0eb81ab3d,"Biscuit sec aux fruits, hyposodé","",,15.8,6.8,61.4,20.2,6.0,10.8,0.038,1
"07bdbc09-96f0-4509-a670-fd64b6d87145","Biscuit sec aux fruits hyposodé, sans sucres ajoutés","",,20.7,8.37,47.6,14.3,2.63,22.7,0.35,1
"613fc781-0ed7-4d0a-a39c-413158d48e5a","Biscuit sec croquant au chocolat, allégé en matière grasse","",,11.0,3.18,69.0,22.4,8.4,7.0,2.18,1
"49d26973-daa2-4d84-9e8c-3a59e4521c1f",Confiture de cerise (extra ou classique),"",,0.16,0.0,60.9,60.0,0.55,0.38,0.018,1
"91fb6425-3708-4d75-aae1-eaa5b120a67e","Biscuit sec, avec matière grasse végétale","",,11.8,6.68,74.7,21.7,4.0,7.23,0.72,1
cccb8177-cf68-4b28-a3b0-02dc6909027b,Biscuit sec petit beurre,"",,12.1,7.82,74.5,21.5,2.3,8.06,1.16,1
b2abd243-7f93-4048-acab-2daea0096263,Biscuit sec avec tablette de chocolat,"",,24.1,15.1,63.3,36.8,2.65,6.62,0.61,1
"1ada4a25-7a3d-44d9-9751-441eb599ef13","Biscuit sec croquant (ex : tuile) sans chocolat, allégé en matière grasse","",,8.8,2.85,80.1,29.4,2.5,5.63,0.78,1
a9b984ad-1851-4d04-9c38-e6bf4cdb1a3f,Biscuit sec pour petit déjeuner,"",,16.3,2.83,65.8,21.0,5.5,7.81,1.19,1
e75a699f-e3ff-4d0a-b286-82ef4055b656,"Biscuit sec pour petit déjeuner, allégé en sucres","",,16.0,4.4,66.3,20.2,6.33,7.68,0.68,1
"0925977c-faeb-483b-9465-eccc6034b8fa",Biscuit sec fourré à la pâte ou purée de fruits,"",,9.11,3.6,69.2,43.4,3.52,4.43,0.41,1
"7ef3c249-4752-47de-b7c6-7f15113d9484",Biscuit sec avec nappage chocolat,"",,25.0,14.9,61.9,36.7,2.09,6.93,0.4,1
"003869c2-6d49-4b38-b993-4d9a855182c7","Barre biscuitée fourrée aux fruits, allégée en matière grasse","",,7.12,2.64,75.7,41.9,3.0,3.32,0.42,1
"64f22b2b-444b-44c7-81eb-e3cc9fd46e78","Biscuit sec pour petit déjeuner, au chocolat","",,16.6,8.75,69.7,29.8,2.8,6.5,0.95,1
f7731682-61d5-4067-bb1b-96bb3e65a89c,"Biscuit sec au beurre, sablé, galette ou palet","",,22.7,14.7,64.8,24.3,1.99,6.4,0.82,1
e47eeb9f-8a09-4529-9b3d-2e6c91acfe5f,"Biscuit sec au beurre, sablé, galette ou palet, au chocolat","",,25.3,16.0,61.0,28.9,3.19,6.64,0.77,1
e9811271-e266-42c2-88bf-f4b2d56ff174,"Biscuit sec chocolaté, type barquette","",,22.8,3.03,60.9,43.1,2.41,7.39,0.4,1
d0cac68d-7238-44c6-ad25-3395fe333e7a,"Biscuit sec chocolaté, type tartelette","",,25.8,16.0,60.2,29.2,3.24,6.65,0.45,1
"53472b8e-cd28-4f91-9657-93ff778bb907","Biscuit sec chocolaté, type galette","",,23.5,13.2,63.7,28.2,3.01,6.84,0.65,1
"1f737447-598f-4a82-b3b7-0eee9b137bb1","Biscuit sec, sablé, galette ou palet, aux fruits","",,19.3,11.0,67.6,31.0,2.74,5.93,0.49,1
"12a9d505-8ef0-440e-8018-d9bcaa093eae",Sablé à la noix de coco,"",,20.1,12.3,66.5,24.2,2.65,7.1,0.74,1
f4ed12ab-e427-44f2-8864-6db38b7d4649,"Sablé aux fruits (pomme, fruits rouges, etc.)","",,21.1,10.6,66.0,32.0,2.55,5.85,0.56,1
"19ff30dd-f036-4c47-8f35-9cf6e095cb11","Goûter sec fourré (""sandwiché"") parfum lait ou vanille","",,18.6,10.7,71.2,34.7,1.83,5.36,0.56,1
"00415b97-e42b-49f7-b8c0-08ae800b5b88","Goûter sec fourré (""sandwiché"") parfum chocolat","",,18.0,9.92,67.9,29.8,3.77,6.7,0.62,1
"51b7009a-8972-4c34-ade0-4f26f5e022a2","Goûter sec fourré (""sandwiché"") parfum fruits","",,17.4,9.68,73.3,31.6,3.35,6.64,0.5,1
aa6b99ff-25c0-4eea-82de-c4f692a26b42,Gaufrette ou éventail sans fourrage,"",,8.0,5.0,76.8,35.0,2.0,9.0,1.0,1
faffd954-524b-42f8-9695-ecb453f4d865,"Gaufrette fourrée chocolat, préemballée","",,29.8,22.9,57.2,35.8,3.53,6.38,0.27,1
d4863564-9ad4-4f3c-a8dc-bddadab832f1,Crumble aux pommes,"",,9.5,6.25,33.8,19.0,1.7,2.19,0.085,1
"0b4b0190-ff2d-4fa6-8cb3-0f54307f442a","Gaufrette fourrée fruits à coque (noisette, amande, praline, etc.), chocolatée ou non, préemballée","",,26.4,17.7,59.6,37.4,3.21,7.31,0.34,1
"5c381ce4-aeda-4c87-9098-7a86f5377ab3","Gaufrette fourrée, aux fruits","",,1.58,0.75,82.4,41.7,1.66,4.43,0.28,1
"2a8b45be-29e1-4e72-bb0a-84c47105e61a",Crêpe dentelle,"",,15.5,10.2,72.1,36.7,1.7,6.27,0.64,1
b62085b7-078f-411f-9f59-156fb226a871,"Crêpe dentelle au chocolat, préemballée","",,21.8,13.5,67.9,42.4,3.45,5.91,0.5,1
e3157f2b-c589-4703-ab12-d5376a63143f,Biscuit sec aux oeufs à la cuillère (cuiller) ou Boudoir,"",,3.77,0.99,79.9,47.9,1.37,7.98,0.41,1
fe8d2f92-7256-43b0-b7b9-f2013e2be22d,Biscuit sec type langue de chat ou cigarette russe,"",,10.7,6.85,77.9,40.3,1.86,5.66,0.57,1
"8e644cab-00be-4023-8522-d88d77b27c47",Meringue,"",,0.5,0.01,94.3,94.3,0.5,4.06,0.16,1
"1436e3b5-fb4f-4c2b-a463-4b8227e626cf","Biscuit sec feuilleté, type palmier ou autres","",,27.6,14.4,60.5,21.6,2.06,6.1,1.01,1
ee95251b-2a0e-450d-b783-dad106de2c38,"Palmier, artisanal","",,28.2,14.4,53.1,21.8,5.3,5.93,1.16,1
bdbe321a-2a04-4304-b035-0a53dd069fc1,"Biscuit sec nappé aux fruits, tartelette","",,14.2,7.98,71.3,32.7,2.27,4.7,0.37,1
"108c6c4b-95a1-4bab-a7b5-b32aaf93c124",Biscuit moelleux fourré à l'orange et enrobé de sucre glace,"",,1.92,0.86,79.3,52.9,1.0,4.25,0.015,1
c056d396-1262-4107-acb9-65b691293bc0,Cookie aux pépites de chocolat,"",,25.9,12.9,59.0,31.5,3.38,6.47,1.01,1
"06d41fd8-813c-4778-aece-77e9547c218a","Cône ou cornet classique, pour glace","",,5.0,4.1,80.4,25.6,2.0,7.5,0.54,1
"1b8b08d3-741b-4e89-8618-49c03e25f4c0",Génoise sèche fourrée aux fruits et nappée de chocolat,"",,10.6,6.11,69.5,51.7,2.16,3.23,0.17,1
d8bcf238-295e-4a19-8921-43e36a7d0af2,Biscuit sec pauvre en glucides,"",,18.5,8.75,43.8,19.3,11.5,20.8,0.86,1
"2b988caf-cc75-4719-b7b9-3a18b322ac30",Barre céréalière chocolatée aux fruits,"",,11.8,7.45,70.4,34.8,4.04,5.7,0.56,1
fb9b7732-df46-4f09-a4d1-d112305ef855,Gâteau Paris-Brest (pâte à choux crème mousseline praliné),"",,24.9,13.1,26.1,16.2,1.2,5.44,0.3,1
"999c382d-9927-4ba0-901f-ecd8d4de9f2c","Gâteau au chocolat type forêt noire (génoise au chocolat et crème multi-couches, avec ou sans cerises)","",,19.0,12.4,34.2,29.5,2.2,4.13,0.17,1
a77c5ce0-a6ab-42ac-9934-b5e435e883c5,"Gâteau mousse de fruits sur génoise, type miroir, bavarois","",,12.2,6.51,31.6,25.1,1.0,3.87,0.11,1
"11df2a7b-0b40-43ea-a8f6-043fbc6a3517",Entremets type Opéra,"",,24.0,13.4,39.6,35.1,2.3,5.19,0.11,1
de3fa9f5-f239-45ba-ac5f-9ee5cb6690a9,Fraisier ou framboisier,"",,15.5,8.3,26.7,17.3,1.3,3.31,0.15,1
f3f3e097-fc32-40e5-a314-d5fe6b3c51cd,Baba au rhum,"",,9.9,6.42,36.3,29.9,0.8,2.25,0.22,1
dfaa8e0c-d5ed-4595-ac91-bc307c53dc84,"Gaufre croustillante (fine ou sèche), chocolatée, préemballée","",,16.0,12.0,70.0,39.0,1.6,6.9,0.76,1
"9cf4eb88-abfa-42c3-87fd-00acd2a32641",Macaron moelleux fourré à la confiture ou à la crème,"",,21.2,4.46,49.7,45.2,2.9,10.0,0.16,1
"08c6f905-af83-4ff0-979a-0ee35d0e9bb7",Rocher coco ou Congolais (petit gâteau à la noix de coco),"",,24.1,21.2,53.7,47.5,7.08,4.46,0.1,1
a148577f-7fe4-495c-b9d2-8d069777177e,"Quatre-quarts, fabrication artisanale","",,25.6,15.8,46.0,26.8,1.1,5.94,0.52,1
"2852ee77-2700-4b60-acf1-96b5decb71e2","Barre pâtissière, préemballé","",,14.9,1.59,54.7,26.8,1.4,5.38,1.28,1
c7a2cda4-9d93-4083-8ff8-b9c963c84883,Far aux pruneaux,"",,8.0,4.79,32.0,21.5,3.4,5.13,0.23,1
b74c1393-7370-43e5-b4d5-513c5c7093b0,Kouign Amann,"",,25.1,16.7,48.7,20.5,2.2,5.81,0.85,1
"49b1aa1b-708b-4eef-8cbe-a049c0f14cb6",Pain d'épices fourré ou nonette,"",,2.5,0.5,76.0,44.0,2.5,4.0,0.41,1
cad8f2c9-2444-4cba-a8cc-5c16c3839ad2,Baklava ou Baklawa (pâtisserie orientale aux amandes et sirop),"",,24.5,4.7,49.2,39.6,1.0,10.4,0.075,1
a2e29704-1109-4e45-bdce-8e18ee520f38,Corne de gazelle (pâtisserie orientale aux amandes et sirop),"",,22.1,7.78,60.2,32.0,1.0,8.55,0.15,1
"5fee0bfd-ec3f-424b-ad43-6484acf65297",Chou à la crème (chantilly ou pâtissière),"",,22.9,14.5,25.2,16.7,0.5,4.5,0.28,1
"2b51dffa-c5b1-4447-ae45-8dbe7a7eccaa","Chou à la crème chantilly, Saint-honoré","",,26.4,13.6,22.9,8.9,1.0,4.63,0.37,1
"74e60644-ea74-4ed3-9860-77ffc7ac11dd",Chou à la crème pâtissière,"",,7.3,3.38,34.9,13.5,1.0,4.31,0.25,1
"21e2a57d-d85d-4156-992d-7e8fad84910e",Éclair,"",,11.8,5.49,31.6,18.9,3.9,5.78,0.23,1
a4b76ac6-717e-42c7-889f-3b70c05cc807,Tarte aux fruits et crème pâtissière,"",,7.7,4.8,30.0,18.7,1.3,2.94,0.26,1
ace0e580-92ee-4b12-b35b-626d8eb6571d,Tarte au citron,"",,20.9,10.7,42.7,30.1,1.8,5.0,0.13,1
"789e508d-1263-43fb-9152-078df112f771",Tarte ou tartelette aux pommes,"",,8.79,4.66,32.7,20.7,3.3,2.52,0.31,1
"9e20881a-0116-4f07-bfa9-f974c138db4f",Tarte aux abricots,"",,10.7,6.43,41.0,17.4,5.9,3.18,0.22,1
"1b821b53-1ca3-4171-99ff-e8d1810d647f",Tarte aux fruits rouges,"",,6.87,3.85,38.5,20.9,4.5,3.5,0.21,1
c120e02f-45d6-4279-9797-4ea114fe49e1,Tarte Tatin aux pommes,"",,9.3,5.98,37.1,24.9,0.7,2.31,0.19,1
"8f7afe97-886e-4bfe-94d5-00b9dd80a2ee","Tarte au chocolat, fabrication artisanale","",,30.7,18.9,40.9,22.7,2.9,5.94,0.19,1
e9a3b35d-5411-4730-b639-d7aa96b027d9,Tarte ou tartelette aux fruits,"",,10.6,4.74,46.9,24.6,2.64,3.72,0.38,1
"4e63010d-b191-47b7-b98d-e08200a393a1",Flan pâtissier aux oeufs ou à la parisienne,"",,11.3,7.16,29.2,18.4,0.7,3.69,0.24,1
"64dbe080-3562-4580-b61a-992f438b4dcc",Charlotte aux fruits,"",,6.64,3.34,28.2,21.7,2.8,5.16,0.038,1
bf945fe3-9cb1-4666-bafa-64e8db098312,Gâteau au chocolat,"",,21.6,5.6,54.6,32.2,2.42,5.74,0.76,1
"5322adcd-4680-4582-9062-ec064954b146","Gâteau moelleux au chocolat, préemballé","",,24.0,7.88,48.2,33.4,2.56,6.19,0.3,1
e0274b43-4611-4d26-9107-8a7019193529,Gâteau au yaourt,"",,21.4,2.23,51.8,26.9,1.13,5.87,0.67,1
"83594b5d-4820-4c2e-87fd-9bdc6e221be0",Gâteau au fromage blanc,"",,11.6,5.16,27.0,19.5,0.7,6.17,0.5,1
"41909aa4-3452-4f3b-90c6-7f79dc655a69",Gâteau moelleux nature type génoise,"",,14.4,1.6,57.6,27.1,4.6,5.7,0.5,1
f9f7705f-4c47-4a1c-9c70-6990b67441dd,Galette des rois feuilletée,"",,23.3,13.4,29.8,9.9,2.45,5.0,0.61,1
"02aff9b6-b140-4d8d-9d53-ee2967a9099a","Galette des rois feuilletée, fourrée frangipane, et Pithiviers","",,30.0,14.0,33.4,15.6,2.0,7.6,0.7,1
f9bc59b8-7b14-4658-8646-a8f073596ce6,"Crêpe, nature, préemballée, rayon frais","",,7.21,6.5,40.0,19.1,1.9,6.49,0.61,1
"49fb3455-4ff6-4cbe-bb08-2a1cbfb838d2","Crêpe, nature, préemballée, rayon température ambiante","",,14.1,6.51,58.1,28.1,1.3,8.5,1.71,1
"38c3d5c0-87ac-43aa-a5c6-449513e4818d","Galette de sarrasin, nature, préemballée","",,1.51,0.33,30.1,1.08,3.08,5.95,1.32,1
b64bee22-3864-419b-9b9e-1a0df9bb14be,"Gâteau basque, crème pâtissière","",,13.3,7.55,57.4,28.1,1.0,4.03,0.47,1
"069e6c22-a601-4c0e-8b00-ae492bb6f818","Crêpe fourrée à la confiture, maison","",,5.74,3.36,54.0,19.4,1.0,6.51,0.89,1
a9c9d969-e386-4726-a353-495d9ef6103b,"Crêpe fourrée au chocolat ou à la pâte à tartiner chocolat et noisettes, maison","",,14.6,7.21,54.3,20.4,2.44,8.1,0.9,1
"27b448b3-1615-481f-a17c-1c1e90293ec9","Crêpe fourrée chocolat, préemballée","",,20.4,5.52,58.7,38.2,1.96,6.43,0.83,1
"60ba9b59-e459-4243-9515-550cb7d51508","Crêpe fourrée fraise, préemballée","",,6.6,2.0,66.7,30.8,1.0,5.35,1.02,1
"52f1b5d4-3381-4f4d-9c94-2f39642cbc20","Gaufre bruxelloise ou liégeoise, préparation artisanale","",,13.4,5.12,36.1,4.8,1.9,8.0,0.99,1
"1e32e9b4-4d11-471b-ac2e-e37d1b6418c1","Gaufre moelleuse (type bruxelloise ou liégeoise), nature ou sucrée, préemballée","",,25.2,11.4,52.5,32.0,1.77,7.1,0.82,1
"4e543afb-a5c5-405b-ba82-608243d7c654","Gaufre moelleuse (type bruxelloise ou liégeoise), chocolatée, préemballée","",,23.9,13.5,55.9,29.4,2.45,6.1,0.63,1
b9427aa4-8eea-4d6f-928c-6f59d8460427,"Gaufre croustillante (fine ou sèche), nature ou sucrée, préemballée","",,17.9,10.1,66.4,37.6,1.81,5.18,0.83,1
"67aef553-5a8d-402d-b885-15da52fd8b3b","Gâteau marbré, prémballé","",,23.0,6.11,50.5,27.9,1.75,5.76,0.67,1
ecf93abd-c5d8-407a-afc0-d11ffb1dfd8f,"Gâteau sablé aux fruits, préemballé","",,16.3,13.0,63.9,39.0,1.9,5.13,0.61,1
"8e84a28e-e37c-4a89-8845-e01108a70309","Gâteau moelleux aux fruits, prémballé","",,14.8,3.11,61.6,34.2,1.97,4.61,0.85,1
"65141726-95ee-4703-b300-a6bda6847854","Gâteau moelleux aux fruits à coque, prémballé","",,25.5,12.8,48.8,34.7,2.1,6.2,0.5,1
"870603da-9647-4506-84cd-11fbeac92b59","Gâteau moelleux fourré au chocolat ou aux pépites de chocolat ou au lait, prémballé","",,21.7,9.88,60.7,43.7,1.0,5.31,0.51,1
"4691e9f4-db85-4866-97f0-184ffec47725","Génoise fourrée et nappée au chocolat, prémballé","",,20.8,12.3,53.3,35.0,1.91,5.46,0.43,1
"93d5d793-a893-4d19-a347-783668aeb4c6","Gâteau moelleux fourré aux fruits type mini-roulé ou mini-cake fourré, prémballé","",,6.5,0.91,64.2,43.9,1.64,4.41,0.48,1
f8441eff-9c81-4f0b-b84e-b271a3aab0be,"Muffin, aux myrtilles ou au chocolat","",,23.4,4.13,48.9,27.9,1.55,5.59,0.9,1
"25649ed9-db32-4716-8b41-de20034ba967","Madeleine au chocolat, préemballée","",,24.9,7.48,51.5,29.0,1.1,6.06,0.81,1
"8c2f0e75-cb7f-4f78-b875-c1cf7429acb4","Madeleine ordinaire, préemballée","",,25.2,2.49,53.5,23.8,1.2,5.2,0.89,1
e24af039-2828-43b1-9654-bf87aae33ebd,Tarte aux poires amandine,"",,14.9,7.2,37.7,21.2,2.3,4.9,0.14,1
e0b99183-16a6-4091-80fb-a2141b5f46d9,Gâteau aux amandes type financier,"",,27.4,13.3,44.3,34.6,2.6,9.1,0.47,1
"9ac0dc22-ea13-478d-8e99-531d82d8468b","Gâteau aux amandes, préemballé","",,17.3,7.37,60.1,37.4,2.15,5.78,0.5,1
"9b32d396-e299-4342-84d6-157c5c1333a9","Glace ou crème glacée, cône (taille standard)","",,13.5,9.77,37.8,25.7,3.0,3.44,0.13,1
"9c1d61ed-f2bb-4d3e-93d6-b2c9e9236e87","Glace ou crème glacée, en bac","",,8.4,5.44,26.1,21.9,3.0,2.5,0.12,1
d1319917-f7bf-49e7-9b07-8f96b8ab1721,"Glace ou crème glacée, gourmande, en bac","",,10.7,6.36,29.0,24.4,1.05,2.99,0.17,1
"9da26626-991e-4ea0-b53c-609605eccd2e","Glace ou crème glacée, gourmande, en pot","",,17.9,10.8,24.2,21.9,2.0,4.13,0.16,1
f7dd1f2a-98ca-4b48-b766-d6a596b93088,"Glace ou crème glacée, mini cône","",,20.2,15.1,38.5,25.6,2.33,4.11,0.29,1
"6428c917-62ef-4c47-bd1c-6ff32f7f92e0","Glace ou crème glacée, pot individuel","",,12.7,9.2,26.7,22.1,1.91,3.15,0.15,1
cd3639bf-76c3-45e9-8108-12db556cd377,"Glace ou crème glacée, petit pot enfant","",,5.94,4.12,25.2,22.0,0.28,1.83,0.14,1
"179fa521-b1fb-42a5-a221-b6dab5b267cc","Sorbet, bâtonnet","",,0.32,0.094,25.7,23.1,0.82,0.28,0.039,1
"8bf567c7-9535-47fc-9858-d681b876f26a",Huile de beurre ou Beurre concentré,"",,99.9,61.9,0.0,0.0,0.0,0.27,0.005,1
f8520cc1-487e-40fd-8319-5d1a7a5b5c50,"Sorbet, pot individuel","",,2.5,0.0,27.0,24.0,0.0,0.0,0.04,1
b5f1ef9c-292d-4ac3-87d4-13b1b94b9c98,"Câpres, au vinaigre","",,0.86,0.23,3.5,0.41,3.6,2.18,4.06,1
d53cac5d-9e67-4f1b-a354-b3717328e7b8,Tapenade,"",,23.0,2.7,2.6,0.2,3.7,1.3,3.2,1
a52f03ab-e243-4411-8cc7-33f9c913c994,Oignon au vinaigre,"",,0.2,0.0,2.5,1.98,1.8,0.56,2.36,1
"2ed5c439-fcba-40f8-bf91-242c4f842130",Vinaigre de cidre,"",,0.0,0.0,0.93,0.4,0.0,0.0,0.013,1
"8b1cab75-6fe4-4fcd-93f0-d18d582d4e1c","Olive noire, en saumure, égouttée","",,17.2,2.08,0.1,0.0,6.2,1.38,1.77,1
"5c322c81-9b9c-41d9-b3c7-1e9737601fd7","Olives vertes, fourrées ou farcies (anchois, poivrons, etc.)","",,15.2,2.63,0.61,0.4,4.33,2.09,2.78,1
"20586f5e-6553-41bf-a747-b8319a4accf9","Agar (algue), cru","",,0.03,0.006,6.25,0.28,0.5,0.54,0.023,1
"59fd3220-cd06-468f-a8c6-adb02b1e6684","Spiruline (Spirulina sp.), séchée ou déshydratée","",,7.72,2.65,20.3,3.1,3.6,57.5,2.62,1
"5d5be137-6a58-450b-a7b8-6ce2d2e80c36",Boisson diététique pour le sport,"",,0.14,0.0,5.26,5.26,0.0,0.05,0.13,1
fef85d41-4d5e-426b-be92-2021e3cece6b,"Levure de boulanger, déshydratée","",,6.37,1.5,17.9,0.0,23.3,44.5,0.56,1
fc5db046-f23b-4241-8977-aa7ae54bf2e7,Miso,"",,5.31,1.01,18.1,6.2,5.4,11.7,8.35,1
c3d6b98b-bb8d-41f5-be1f-5e76a3b92441,Boisson aux fruits pour bébé dès 4/6mois,"",,0.5,0.0002,9.5,8.23,0.5,0.5,0.0017,1
eaa46322-4446-45a0-806c-0f0729326181,Boisson à base de plantes pour bébé,"",,0.5,0.0002,5.8,4.97,0.5,0.5,0.0017,1
d77b59b6-bf4c-4573-9d12-508ef78f1e60,Petit pot fruit avec banane pour bébé,"",,0.5,0.0002,12.4,12.0,2.3,0.6,0.0042,1
"839cd7b8-782f-4cba-ac97-8786a170ef9b",Petit pot fruit sans banane pour bébé,"",,0.5,0.0002,11.9,10.2,2.07,0.29,0.002,1
"7f1bb9e9-0d97-4780-96aa-d7b0af0950e9","Préparation culinaire à base de soja, type ""crème de soja""","",,14.7,1.65,2.03,1.6,,3.25,0.063,1
"8593bc07-2ced-4e95-a132-5ea616478ffc",Farine de châtaigne,"",,3.43,0.52,70.4,,12.6,6.1,,1
"8cdf9df4-d9f7-4289-89fe-d02831d89c12",Gelée royale,"",,4.0,,14.0,14.0,,13.0,,1
f68e2473-a8a5-4c25-9310-ec6305983c22,Gélifiant pour confitures,"",278.0,0.0,,62.0,62.0,15.0,0.0,,1
"0921fa70-e721-4b8d-b0e3-9c950f93b399",Bicarbonate de soude,"",0.4,0.0,0.0,0.0,0.0,0.0,0.1,,1
"5d71dcfd-a188-40ec-b020-583f7499bf4e","Pollen,frais","",285.0,5.17,1.81,37.7,26.8,9.07,17.5,,1
